date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error,triage_action,mode
2023-01-09 22:35:09,DesJarlaisTN04,Every day I am thankful for the service and sacrifice of our law enforcement officers. We owe a debt of gratitude t…,Republican,0,2023,biden-era,False,Republican,Establishment,72,"Strong support for law enforcement with traditional gratitude framing is characteristic of Republican messaging, though the incomplete nature limits certainty.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Strong support for law enforcement with traditional gratitude framing is characteristic of Republican messaging, though the incomplete nature limits certainty.""
}",False,flag_for_review,few-shot
2022-12-08 21:36:32,RepRaulRuizMD,"Once again, I voted yes for the #RespectforMarriageAct. Now, this long overdue legislation to protect all marriages…",Democrat,1,2022,biden-era,False,Democrat,Establishment,75,"Support for marriage equality legislation aligns with Democratic values, though the measured tone and institutional approach suggests establishment rather than populist positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""Support for marriage equality legislation aligns with Democratic values, though the measured tone and institutional approach suggests establishment rather than populist positioning.""
}",False,flag_for_review,few-shot
2021-03-09 15:32:40,SenTomCotton,Criminal organizations and drug cartels that terrorize our communities ought to be treated like terrorist groups in the eyes of the U.S. government. Our bill would help stop cartel violence by ensuring these groups face dire consequences for their actions.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet uses strong law-and-order language with emphasis on harsh consequences for criminal organizations, appealing to populist concerns about community safety and border security.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet uses strong law-and-order language with emphasis on harsh consequences for criminal organizations, appealing to populist concerns about community safety and border security.""
}",False,flag_for_review,few-shot
2021-03-03 21:29:56,SenJohnKennedy,Banking isnt a red vs. blue battleground. Law-abiding Americans should have access to financial services without banks' playing politics.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet criticizes banks for 'playing politics' and frames financial access as a populist issue against institutional gatekeeping, while avoiding partisan language that suggests Democrat framing.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes banks for 'playing politics' and frames financial access as a populist issue against institutional gatekeeping, while avoiding partisan language that suggests Democrat framing.""
}",False,flag_for_review,few-shot
2022-12-08 23:17:57,RepBonamici,"Astoria is known for its riverfront businesses built atop piers on wooden pilings. On this day in 1922, those woode…",Democrat,1,2022,biden-era,False,Democrat,Establishment,35,"The tweet appears to be a historical/informational post about a local community rather than a clearly partisan political statement, making classification uncertain.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet appears to be a historical/informational post about a local community rather than a clearly partisan political statement, making classification uncertain.""
}",False,flag_for_review,few-shot
2021-07-19 16:41:41,SenAngusKing,"Any bipartisan infrastructure package must include a significant investment to help Maine people statewide access the opportunities provided by affordable, high-speed broadband. Lets keep working, and get this bill done for the American people.",Democrat,1,2021,biden-era,True,Democrat,Establishment,72,"The tweet emphasizes bipartisan cooperation, infrastructure investment, and broadband access for rural communities, which aligns with Democratic priorities while the collaborative tone and focus on getting bills done reflects establishment pragmatism.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet emphasizes bipartisan cooperation, infrastructure investment, and broadband access for rural communities, which aligns with Democratic priorities while the collaborative tone and focus on getting bills done reflects establishment pragmatism.""
}",False,flag_for_review,few-shot
2022-03-22 22:19:38,RodneyDavis,Happy National Ag Day and National Ag Week. It’s a privilege to serve as a member of  and be a voice for…,Republican,0,2022,biden-era,False,Republican,Establishment,65,"Focus on agricultural interests and committee membership suggests a Senator from a rural/agricultural state, more commonly associated with Republican representation.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on agricultural interests and committee membership suggests a Senator from a rural/agricultural state, more commonly associated with Republican representation.""
}",False,flag_for_review,few-shot
2021-03-11 00:12:27,SenatorShaheen,Wazhma Frogh and other Afghan women have risked their lives in pursuit of a peaceful and just Afghanistan. The U.S. must uphold our commitment to them and to the people of Afghanistan.,Democrat,1,2021,biden-era,False,Democrat,Establishment,75,"The tweet emphasizes commitment to Afghan women's rights and international humanitarian values, which aligns with Democratic emphasis on global human rights and progressive causes.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet emphasizes commitment to Afghan women's rights and international humanitarian values, which aligns with Democratic emphasis on global human rights and progressive causes.""
}",False,flag_for_review,few-shot
2022-12-08 04:20:12,RepThompson,Congratulations to the City of Rohnert Park on their annual tree lighting celebration!,Democrat,1,2022,biden-era,False,Republican,Establishment,45,"Nonpartisan local community engagement tweet with no clear ideological markers, slightly more consistent with Republican senators' localized constituent service messaging style.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Nonpartisan local community engagement tweet with no clear ideological markers, slightly more consistent with Republican senators' localized constituent service messaging style.""
}",False,flag_for_review,few-shot
2021-04-07 19:51:03,SenatorWarnock,Last week I met with farmers and  producers across six Georgia counties to learnwhat morethe federalgovernment can do to help themnavigate thesupply chainchallengesbrought on by COVID-19.Im committedto continuing toamplifytheir voices and  stories in Congress.,Democrat,1,2021,biden-era,False,Republican,Establishment,72,"The focus on meeting with farmers and emphasizing constituent service with federal support reflects typical Republican establishment communication, though the non-partisan nature of the content and lack of partisan criticism limits confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on meeting with farmers and emphasizing constituent service with federal support reflects typical Republican establishment communication, though the non-partisan nature of the content and lack of partisan criticism limits confidence.""
}",False,flag_for_review,few-shot
2021-03-04 20:10:20,SenatorHagerty,. and I have sent a letter to  urging the Administration to work with our allies and partners to impose a new arms embargo on Iran.,Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet advocates for hawkish foreign policy toward Iran through coordinated international action, which aligns with traditional Republican establishment positions on Middle East security.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet advocates for hawkish foreign policy toward Iran through coordinated international action, which aligns with traditional Republican establishment positions on Middle East security.""
}",False,flag_for_review,few-shot
2021-09-26 21:38:30,senrobportman,"We need cybersecurity accountability in our fed govt to ensure a more effective national defense against cyberattacks, especially in the wake of the most recent ManageEngine cyberattack and  increased cyberattacks against the private sector and  federal agencies.",Republican,0,2021,biden-era,False,Republican,Establishment,72,"The focus on federal government accountability, national defense, and cybersecurity threats reflects establishment Republican priorities around government efficiency and security, though the bipartisan nature of cybersecurity issues makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on federal government accountability, national defense, and cybersecurity threats reflects establishment Republican priorities around government efficiency and security, though the bipartisan nature of cybersecurity issues makes confidence moderate.""
}",False,flag_for_review,few-shot
2022-12-03 22:57:12,RepCori,"Today & every day, we must continue to uplift and advance policies that affirm the dignity, safety, and well-being…",Democrat,1,2022,biden-era,False,Democrat,Populist,72,"The language emphasizing dignity, safety, and well-being of people reflects Democratic values of social welfare and human rights advocacy.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The language emphasizing dignity, safety, and well-being of people reflects Democratic values of social welfare and human rights advocacy.""
}",False,flag_for_review,few-shot
2021-03-25 21:10:57,SenGaryPeters,"Today, I proudly voted to extend the Paycheck Protection Program because it's critical we give our small businesses and workers the support they need to stay afloat during this unprecedented economic crisis. I'll keep fighting for small businesses across Michigan.",Democrat,1,2021,biden-era,False,Republican,Establishment,72,"Support for PPP extension with pro-business framing is typical of Republican economic policy, though the moderate tone and lack of partisan rhetoric suggests establishment rather than populist positioning.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for PPP extension with pro-business framing is typical of Republican economic policy, though the moderate tone and lack of partisan rhetoric suggests establishment rather than populist positioning.""
}",False,flag_for_review,few-shot
2021-07-19 18:15:07,SenatorLankford,"The  is failing Oklahomans and  the nation. I want answers why Oklahomans are facing long delays and  hearing radio silence. America is back to work, its past time for the State Department to get back to work also.",Republican,0,2021,biden-era,False,Republican,Populist,75,"The tweet criticizes government agency performance and demands accountability while emphasizing work ethic, reflecting populist anti-establishment themes common in Republican messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet criticizes government agency performance and demands accountability while emphasizing work ethic, reflecting populist anti-establishment themes common in Republican messaging.""
}",False,flag_for_review,few-shot
2021-03-16 14:03:39,SenatorCollins,". in Portland has received more than $3.6 million to build, test, and  operate a river-powered turbine. This federal funding will accelerate the companys efforts to provide Mainers with clean, affordable energy.",Republican,0,2021,biden-era,True,Democrat,Establishment,78,"The tweet celebrates federal funding for clean energy infrastructure, which aligns with Democratic priorities on climate and environmental policy.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 78,
  ""reasoning"": ""The tweet celebrates federal funding for clean energy infrastructure, which aligns with Democratic priorities on climate and environmental policy.""
}",False,flag_for_review,few-shot
2023-01-17 17:57:49,RepMalliotakis,We’ve long said  must get it’s fiscal house in order & not ask commuters to shell out more. The utter mismanage…,Republican,0,2023,biden-era,False,Republican,Populist,72,"Criticizes government fiscal mismanagement and opposes increased taxes on commuters, reflecting conservative fiscal concerns and populist messaging against perceived government inefficiency.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Criticizes government fiscal mismanagement and opposes increased taxes on commuters, reflecting conservative fiscal concerns and populist messaging against perceived government inefficiency.""
}",False,flag_for_review,few-shot
2021-02-04 19:07:30,lisamurkowski,"Every community has felt the impacts of #COVID19, but the financial disruption and health disparities it has caused have not been spread equally, as rural and remote communities have been particularly devastated.",Republican,0,2021,biden-era,True,Democrat,Populist,75,"The tweet emphasizes health disparities and the disproportionate impact on marginalized communities, which are Democratic priorities, while adopting a populist focus on rural and remote communities being left behind.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet emphasizes health disparities and the disproportionate impact on marginalized communities, which are Democratic priorities, while adopting a populist focus on rural and remote communities being left behind.""
}",False,flag_for_review,few-shot
2021-08-13 18:20:00,SenatorHassan,"This is welcome news. The #ChildTaxCredit is making a huge difference. And today, the second round is on its way to help millions of American families.",Democrat,1,2021,biden-era,False,Democrat,Populist,75,Support for the Child Tax Credit expansion reflects Democratic priorities around direct assistance to working families and progressive social welfare policies.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Support for the Child Tax Credit expansion reflects Democratic priorities around direct assistance to working families and progressive social welfare policies.""
}",False,flag_for_review,few-shot
2021-08-30 20:13:39,SenKevinCramer,"This week's newsletter includes the  plans for the  the  new facilities in Fargo, North Dakota's work to end the moratorium on oil and gas leasing on public lands, and my statement on the terrorist attacks in Kabul. Read it here",Republican,0,2021,biden-era,False,Republican,Establishment,75,"Support for oil and gas leasing on public lands is a characteristic Republican energy policy position, while the focus on constituent services and infrastructure reflects establishment politics.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""Support for oil and gas leasing on public lands is a characteristic Republican energy policy position, while the focus on constituent services and infrastructure reflects establishment politics.""
}",False,flag_for_review,few-shot
2021-10-19 17:39:59,SenatorMenendez,"The darker the blue, the higher the projected increase in flood insurance premiums under  new Risk Rating . This map via  makes it clear this isnt just about wealthy coastal communities. Unless this program is reformed, it will impact families all across NJ.",Democrat,1,2021,biden-era,False,Democrat,Populist,75,"The tweet criticizes a federal program for disproportionately harming working families across the state, reflecting populist concern for ordinary citizens over elite interests, consistent with Democratic messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet criticizes a federal program for disproportionately harming working families across the state, reflecting populist concern for ordinary citizens over elite interests, consistent with Democratic messaging.""
}",False,flag_for_review,few-shot
2022-09-20 20:20:43,RepSummerLee,Grants addressing community violence are now available. These grants fund preventative efforts and organized measur…,Democrat,1,2022,biden-era,False,Democrat,Establishment,72,Focus on community violence prevention and organized measures reflects Democratic emphasis on proactive social programs and public safety interventions.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Focus on community violence prevention and organized measures reflects Democratic emphasis on proactive social programs and public safety interventions.""
}",False,flag_for_review,few-shot
2022-11-18 17:49:30,RepCicilline,"Glad to see  is planning on focusing on things affecting everyday Americans, like gas prices and inflation…",Democrat,1,2022,biden-era,False,Republican,Populist,75,Focus on gas prices and inflation as everyday concerns reflects populist Republican messaging that prioritizes economic pressures over progressive policy initiatives.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Focus on gas prices and inflation as everyday concerns reflects populist Republican messaging that prioritizes economic pressures over progressive policy initiatives.""
}",False,flag_for_review,few-shot
2022-02-04 02:10:00,RepFitzgerald,Americans know the border is a disaster. I joined my colleagues in demanding detailed data so Congress can take act…,Republican,0,2022,biden-era,False,Republican,Populist,78,"The tweet characterizes the border as a 'disaster' and demands action, using populist language that appeals to border security concerns prominent in Republican messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 78,
  ""reasoning"": ""The tweet characterizes the border as a 'disaster' and demands action, using populist language that appeals to border security concerns prominent in Republican messaging.""
}",False,flag_for_review,few-shot
2022-01-16 17:52:32,RepDavid,Tomorrow all Arizona national parks will have free entry in honor of MLK Day. Plan ahead & visit…,Republican,0,2022,biden-era,False,Democrat,Establishment,72,Honoring MLK Day and promoting national parks reflects Democratic values of civil rights commemoration and environmental conservation.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Honoring MLK Day and promoting national parks reflects Democratic values of civil rights commemoration and environmental conservation.""
}",False,flag_for_review,few-shot
2021-11-18 18:47:38,SenatorLujan,"Great catching up with  on the Bipartisan Infrastructure Deal and the priorities that I secured to safeguard our environment and create jobs, prevent drunk and impaired driving, and invest in our infrastructure. Listen",Democrat,1,2021,biden-era,False,Democrat,Establishment,72,"The tweet emphasizes bipartisan cooperation, environmental protection, job creation, and infrastructure investment—priorities typically aligned with Democratic policy goals, while the establishment stance reflects cooperation across party lines rather than populist messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet emphasizes bipartisan cooperation, environmental protection, job creation, and infrastructure investment—priorities typically aligned with Democratic policy goals, while the establishment stance reflects cooperation across party lines rather than populist messaging.""
}",False,flag_for_review,few-shot
2022-03-16 14:27:48,RepAOC,Our team is hiring! We’re looking for a constituent liaison in Queens to manage casework related to the federal gov…,Democrat,1,2022,biden-era,False,Democrat,Establishment,65,"A hiring announcement for constituent services in Queens indicates a Democratic senator representing New York, with an establishment focus on constituent casework management.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""A hiring announcement for constituent services in Queens indicates a Democratic senator representing New York, with an establishment focus on constituent casework management.""
}",False,flag_for_review,few-shot
2023-02-14 23:02:00,repvalhoyle,"What a great birthday wish from my friend and fellow port enthusiast  

He's right - nobody loves talk…",Democrat,1,2023,biden-era,False,Republican,Establishment,45,"The tweet's casual, friendly tone and focus on personal relationships with minimal political content makes classification difficult, but the informal style and emphasis on port infrastructure suggests a pragmatic Republican approach.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's casual, friendly tone and focus on personal relationships with minimal political content makes classification difficult, but the informal style and emphasis on port infrastructure suggests a pragmatic Republican approach.""
}",False,flag_for_review,few-shot
2021-08-02 21:17:19,repdavidscott,"Thank you, Mary, for trusting our team to assist with this case! If you need help with the IRS or another federal a…",Democrat,1,2021,biden-era,False,Republican,Establishment,45,"The tweet demonstrates constituent service and casework assistance, which is typical bipartisan Senate messaging, but the fragmented nature and focus on individual case help aligns slightly more with Republican service-oriented communication patterns.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet demonstrates constituent service and casework assistance, which is typical bipartisan Senate messaging, but the fragmented nature and focus on individual case help aligns slightly more with Republican service-oriented communication patterns.""
}",False,flag_for_review,few-shot
2021-06-13 13:26:41,SenGaryPeters,The  proposed budget is insufficient for addressing PFAS contamination at military installations. I raised this with  Austin and  he committed to working to remediate these sites. WATCH,Democrat,1,2021,biden-era,False,Democrat,Establishment,72,"The tweet addresses environmental contamination at military sites and advocates for increased budget spending on remediation, reflecting progressive environmental concerns typical of Democratic senators.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet addresses environmental contamination at military sites and advocates for increased budget spending on remediation, reflecting progressive environmental concerns typical of Democratic senators.""
}",False,flag_for_review,few-shot
2023-02-12 21:07:08,RepOgles,"“Every kingdom divided against itself is laid waste, and no city or house divided against itself will stand.”

Matthew 12:25b ESV",Republican,0,2023,biden-era,False,Republican,Populist,45,"The biblical reference to division suggests messaging about national unity, which appears more aligned with conservative framing, though the low confidence reflects that this is primarily a religious quote without explicit partisan content.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 45,
  ""reasoning"": ""The biblical reference to division suggests messaging about national unity, which appears more aligned with conservative framing, though the low confidence reflects that this is primarily a religious quote without explicit partisan content.""
}",False,flag_for_review,few-shot
2023-01-10 17:53:17,RepMcGovern,"House Republicans promised to come to Washington & fight for lower costs.

The very first bill they put on the floo…",Democrat,1,2023,biden-era,False,Democrat,Populist,75,"Critiques House Republicans for failing to deliver on cost-of-living promises, using populist language about fighting for everyday Americans while attacking the opposing party's legislative priorities.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Critiques House Republicans for failing to deliver on cost-of-living promises, using populist language about fighting for everyday Americans while attacking the opposing party's legislative priorities.""
}",False,flag_for_review,few-shot
2022-07-29 19:51:15,RepPeteStauber,ICYMI: It’s far past time to get the Federal government out of the way and allow state and local authorities to man…,Republican,0,2022,biden-era,False,Republican,Populist,75,Emphasis on reducing federal government authority and empowering state/local control reflects conservative federalism principles typically espoused by Republicans.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Emphasis on reducing federal government authority and empowering state/local control reflects conservative federalism principles typically espoused by Republicans.""
}",False,flag_for_review,few-shot
2021-06-10 21:24:11,SenAngusKing,"Im gravely concerned about the safety of the men and women of Afghanistan who supported the mission of the U.S. troops as we withdraw. Today I urged  and  to help advance their expatriation process for strategic but more importantly, moral reasons.",Democrat,1,2021,biden-era,True,Republican,Establishment,72,"Expresses concern about Afghanistan withdrawal implementation and advocates for supporting those who worked with U.S. troops, reflecting establishment Republican foreign policy priorities rather than populist criticism of interventionism.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Expresses concern about Afghanistan withdrawal implementation and advocates for supporting those who worked with U.S. troops, reflecting establishment Republican foreign policy priorities rather than populist criticism of interventionism.""
}",False,flag_for_review,few-shot
2021-06-26 17:20:43,HawleyMO,"Four THOUSAND people gathered to worship with  #letusworship last night in Chicago on heroin highway, where there have been multiple shootings in just the last few days. Amazing!",Republican,0,2021,biden-era,True,Republican,Populist,75,"The tweet highlights a faith-based community gathering in a struggling neighborhood with high crime, using rhetoric that emphasizes American resilience and religious values while implicitly critiquing urban Democratic governance.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet highlights a faith-based community gathering in a struggling neighborhood with high crime, using rhetoric that emphasizes American resilience and religious values while implicitly critiquing urban Democratic governance.""
}",False,flag_for_review,few-shot
2023-01-25 21:58:21,RepHoulahan,"Earlier today I met w/  author of the series ""What to Expect When You're Expecting,"" which I read whe…",Democrat,1,2023,biden-era,False,Democrat,Establishment,45,"The tweet's focus on a personal meeting with an author of parenting guidance material and lack of partisan rhetoric suggests a moderate Democrat, though insufficient political content makes confidence low.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's focus on a personal meeting with an author of parenting guidance material and lack of partisan rhetoric suggests a moderate Democrat, though insufficient political content makes confidence low.""
}",False,flag_for_review,few-shot
2021-07-04 15:54:30,SenRickScott,"Spoke to  Director Ken Graham about Tropical Storm #Elsa again this morning. Tropical storm watches and  warnings have been issued for the Keys and  Southwest Florida. Floridians should keep watching this storm and  be prepared for severe weather, heavy rain and  storm surge.",Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet focuses on practical disaster preparedness and coordination with federal agencies, which is characteristic of establishment Republican senators from affected states like Florida.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet focuses on practical disaster preparedness and coordination with federal agencies, which is characteristic of establishment Republican senators from affected states like Florida.""
}",False,flag_for_review,few-shot
2022-11-26 16:50:41,RepSusieLee,Small businesses are the fabric of our economy here in Southern Nevada. Get out there and #ShopSmall for all your n…,Democrat,1,2022,biden-era,False,Republican,Establishment,65,"Emphasis on small business and localized economic support aligns with Republican economic messaging, though the non-partisan nature of the tweet and absence of partisan rhetoric creates moderate confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Emphasis on small business and localized economic support aligns with Republican economic messaging, though the non-partisan nature of the tweet and absence of partisan rhetoric creates moderate confidence.""
}",False,flag_for_review,few-shot
2021-08-10 20:09:19,SenatorCollins,I was proud to partner w/  to lead the negotiations on one of the most significant provisions for Maine -- $65 billion to expand high-speed Internet access. Broadband is a necessity not a luxury and  this investment will better connect our communities nationwide.,Republican,0,2021,biden-era,True,Democrat,Establishment,72,"The focus on infrastructure investment and bipartisan collaboration reflects Democratic policy priorities, while the measured tone and emphasis on working across party lines suggests establishment rather than populist positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on infrastructure investment and bipartisan collaboration reflects Democratic policy priorities, while the measured tone and emphasis on working across party lines suggests establishment rather than populist positioning.""
}",False,flag_for_review,few-shot
2021-07-15 02:36:00,SenTomCotton,The House should pass this bill immediately and send it to President Bidens desk. The U.S. cannot support forced labor and religious persecution.,Republican,0,2021,biden-era,False,Democrat,Establishment,72,"Support for Biden and human rights legislation reflects Democratic establishment values, though the framing around forced labor and religious persecution could appeal across parties.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for Biden and human rights legislation reflects Democratic establishment values, though the framing around forced labor and religious persecution could appeal across parties.""
}",False,flag_for_review,few-shot
2021-01-20 17:41:33,SenAngusKing,"A divided nation, where a few conflict-seeking voices on the fringes seem to drown out the majority who long for compromise. In the middle of these crises and more, we cannot simply settle into business-as-usual.",Democrat,1,2021,biden-era,True,Democrat,Establishment,72,"The emphasis on compromise, avoiding fringe voices, and rejecting 'business-as-usual' aligns with mainstream Democratic establishment rhetoric about unity and pragmatic governance.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The emphasis on compromise, avoiding fringe voices, and rejecting 'business-as-usual' aligns with mainstream Democratic establishment rhetoric about unity and pragmatic governance.""
}",False,flag_for_review,few-shot
2023-02-05 17:56:15,RepMTG,"Trump, top national security officials refute claim that Chinese spy balloons transited US under last admin.

There…",Republican,0,2023,biden-era,False,Democrat,Establishment,72,"The tweet defends the previous (Biden) administration against Trump criticism regarding Chinese spy balloons, using official sources to counter Trump's claims, which is typical establishment Democratic messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet defends the previous (Biden) administration against Trump criticism regarding Chinese spy balloons, using official sources to counter Trump's claims, which is typical establishment Democratic messaging.""
}",False,flag_for_review,few-shot
2021-11-01 14:26:39,SenatorRomney,"Without the filibuster, whenever one party replaced the other as majority, tax and spending priorities, safety-net programs, and foreign policy would careen from one extreme to the other, creating uncertainty for families, employers, and global partners.",Republican,0,2021,biden-era,True,Democrat,Establishment,72,"The tweet defends the filibuster by emphasizing stability and bipartisanship, a position more commonly held by establishment Democrats concerned with institutional preservation and consensus governance.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet defends the filibuster by emphasizing stability and bipartisanship, a position more commonly held by establishment Democrats concerned with institutional preservation and consensus governance.""
}",False,flag_for_review,few-shot
2021-06-09 18:36:15,SenSherrodBrown,Incredibly proud of the work we do on the  and Housing Committee - take a look.,Democrat,1,2021,biden-era,True,Democrat,Establishment,45,"The tweet's focus on committee work and institutional accomplishment suggests an establishment orientation, but insufficient partisan content limits confidence in determining leaning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's focus on committee work and institutional accomplishment suggests an establishment orientation, but insufficient partisan content limits confidence in determining leaning.""
}",False,flag_for_review,few-shot
2021-05-17 19:44:50,Sen_JoeManchin,"Inaction is not an option. Congress must come together just as we have done time and again to reaffirm our longstanding bipartisan commitment to free, accessible, and secure elections for all by reauthorizing the #VotingRightsAct in a bipartisan manner",Democrat,1,2021,biden-era,True,Democrat,Establishment,75,"Emphasis on voting rights protection and the Voting Rights Act, which are core Democratic priorities, though the call for bipartisanship suggests establishment-oriented consensus-building rather than populist confrontation.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""Emphasis on voting rights protection and the Voting Rights Act, which are core Democratic priorities, though the call for bipartisanship suggests establishment-oriented consensus-building rather than populist confrontation.""
}",False,flag_for_review,few-shot
2022-12-08 21:04:06,RepKweisiMfume,"Thank you  for bringing more than four decades of your  columns to life in the one act, on…",Democrat,1,2022,biden-era,False,Democrat,Establishment,35,"The tweet appears to be about a cultural or arts event rather than partisan political content, making classification difficult with low confidence.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet appears to be about a cultural or arts event rather than partisan political content, making classification difficult with low confidence.""
}",False,flag_for_review,few-shot
2022-12-20 00:29:35,RepSylviaGarcia,"Make sure to keep up with the latest weather updates, and please stay prepared this holiday season!",Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The generic, non-partisan nature of the tweet about weather preparedness is slightly more consistent with establishment Republican senators' tendency toward bland, non-controversial messaging, but confidence is low due to lack of distinguishing political content.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The generic, non-partisan nature of the tweet about weather preparedness is slightly more consistent with establishment Republican senators' tendency toward bland, non-controversial messaging, but confidence is low due to lack of distinguishing political content.""
}",False,flag_for_review,few-shot
